"Date","Pitcher","PitcherThrows","PitcherTeam","TaggedPitchType","RelSpeed","InducedVertBreak","HorzBreak","SpinAxis","RelHeight","RelSide","Extension","SpinRate","yt_Efficiency","HomeTeamCode"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",89.6905539274275,18.7915581127775,14.6484635209797,222.061109354445,9.58821280752326,3.66285762343303,6.000000192,2093.51574220266,99.2442470975654,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",90.44077174,16.5186310037859,12.7607516051927,220.992556913343,5.66918936073103,1.57435521266018,6.41013140237634,2022.0651777299,94.9109696477432,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",88.9757975080433,16.4174017045374,14.0828623053859,223.884275304347,5.67493981206835,1.60007460880432,6.448669015,2003.58849326793,98.1360230396051,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",89.711218,17.1651874143924,14.4008189887616,222.772674623606,5.74834756416936,1.72561071217399,6.31106753814133,2113.97158951398,99.3990080761541,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",90.3543870562468,15.8996100078068,14.9874891488419,226.5680931,5.60097578964916,1.8624252716194,6.52322768503175,2055.31767142226,99.1828956847579,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Slider",84.3481358462629,4.6108630008102,-3.599564404,141.196634324873,5.52088705998732,1.89623459836362,6.401395881,2643.0503722851,13.1180470887985,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",90.1105697710391,16.3587225790585,14.7522818399012,225.24111513273,5.5433146858044,1.77923880671306,6.51675332223839,2100.37790804254,98.9731374851819,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",91.3248898332723,15.6616288462331,14.8078678270506,226.561086752348,5.62351203876399,1.82373481443682,6.39260970762148,2119.41577319602,97.1655128389522,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",90.582529660487,16.9766479389493,12.5735740406741,219.331728978705,5.74848232426611,1.57680186076244,6.43922241051454,2044.13095557785,96.0689960542853,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",88.7670324,17.9084296740637,13.210334803585,219.13001263344,5.8267024075254,1.44004420082701,6.563692416,2101.17634298512,99.0688127087005,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Slider",84.5092091041586,5.28655186681386,-3.989525057,137.423298591895,5.55351394570091,1.66737901356991,6.60836103028858,2537.43273927651,14.439518640338,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Slider",80.7956344966749,,,,5.43915105452411,1.91478483717066,6.47392083064278,,,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",91.0762314550686,15.5992100084863,15.1181428120954,227.457654371509,5.54513161707597,2.14884771194353,6.3079189165941,2164.08194459345,96.5410809197997,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",89.2128444065381,16.8021162454281,13.3433321451502,221.18292822243,5.67510471881155,1.58410558960897,6.36414328875209,2006.40272782674,96.8252610171919,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",90.822344658264,16.46144135,12.3363157825706,221.072773947955,5.59545216467587,1.862202493253,6.43160187415355,2109.3026547499,91.8872834098297,"BOOM"
"2024-05-25","Daiveyon Whittle","Right","Schaumburg Boomers","Fastball",89.4233502005425,17.0354133018452,14.7864008215116,225.271776813903,5.44500542330266,1.94683846023544,6.53603946902011,2101.7668536361,98.716658339373,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Curveball",73.0073084094997,-16.04210608,6.95814962927465,341.01144139698,6.16719832613824,-0.507442224,6.13807962734377,1971.60106838329,88.0730548346558,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Curveball",72.4923529774116,-16.23211081,8.12640080538431,338.731870985875,6.17271129754386,-0.274610828,6.39378608333793,2030.76588590593,89.9019239064184,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Changeup",81.6042388867688,16.631134651062,-12.6878679,138.4639220381,6.10500254302363,-0.723702861,6.54701221077194,1633.37772543106,97.4351470940428,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Curveball",78.181763277164,-14.28057647,7.07239528103796,342.366527008968,6.116951992,-0.502005875,6.28069574198774,1764.38434937618,78.69083349,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Curveball",77.7883081461576,-14.52561264,5.60028157955789,345.288984041678,6.0184378792028,-0.351015413,6.53736026752204,1794.91498370791,85.0493720003441,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Fastball",90.4572974119597,20.2332933273102,-8.344177407,154.474316989871,6.172734928,-0.283720105,6.46698993594588,2190.72573316234,93.8079538898558,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Fastball",91.3524863532793,20.0919955517606,-7.486449374,155.227580916115,6.20283466892917,-0.053875291,6.44105802702026,2134.83766760938,94.7223763039454,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Curveball",73.8060504845671,-16.33356396,7.02879435,342.122362075065,6.1680480333708,-0.259334885,6.30733089386586,2032.13110194273,89.3696497831119,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Fastball",90.7325510240288,19.678328792765,-7.118991163,155.472990427328,6.22798221268457,-0.550084738,6.40747993,2210.51286854301,91.5239792148564,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Fastball",88.8038182615074,19.2085866467343,-6.816644753,153.79433497869,6.15855284565482,0.071940832,6.45568796165382,2161.53806051654,89.36962358987,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Curveball",78.32220524,-12.98840072,6.11841941700869,342.8077573,5.95799551973237,-0.338116505,6.56816989626481,1640.68257445007,82.41650492,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Fastball",88.7831887125157,18.0675628187164,-7.929978391,149.833678367867,6.00167305233217,-0.389447289,6.56513719808971,2041.86258466379,88.3753916080039,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Slider",81.3297684953027,-7.342912464,6.22972738188307,336.149263094695,6.0806868049637,-0.158574246,6.3951768094553,1770.56900229901,56.42606859,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Curveball",72.6851356878915,-18.11525296,5.90136428436275,345.232354986827,6.16544914899809,-0.262173177,6.34594624814396,1997.22280824274,94.1730115474757,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Fastball",91.1022690128613,19.4379404421879,-9.30737364,150.883827874439,6.00214197642856,-0.275486846,6.62296580126345,2163.73846482822,93.537793042529,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Curveball",77.1765458264027,-13.70371536,7.92796616461048,338.261727062762,5.95640464074438,-0.515957876,6.51590304252619,1583.51054365454,82.6196792685306,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Curveball",73.7005906430847,-16.80412239,6.95312145558407,344.219236424921,6.15527457043083,-0.031130503,6.54801604791685,2030.087123,85.9828946057364,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Fastball",90.7209944417572,19.2574586225249,-7.881118925,154.51952297516,6.21585851199848,-0.543899613,6.28315261603867,2209.10767281631,86.11644322,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Fastball",88.88181361,,,,6.17340204856906,-0.42696208,6.43822688677247,,,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Changeup",79.5815005957375,16.5755768888638,-13.08572988,137.790722412716,5.971923849,-0.677529013,6.70552896392979,1607.98862993724,99.1404086316091,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Fastball",89.6170837194383,20.500515038763,-8.439572995,152.425633183127,6.14853402916121,-0.202326072,6.59373361094511,2174.533538616,95.4694851537713,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Changeup",81.3628861712015,16.6998059957027,-13.56385777,136.042498736915,6.015004493,-0.649496154,6.66555038991297,1677.88392693307,99.4665056422081,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Fastball",90.5819758986362,20.4356032781652,-8.108388338,153.912390740005,5.97516881040532,-0.22588208,6.66905355605434,2191.33302191287,95.6084022043092,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Changeup",82.1329467983516,15.3101046345624,-13.73702165,133.65430793692,5.87727829783925,-0.853355699,6.8091226408404,1655.17557840096,97.4913901540922,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Slider",81.195659873559,-6.426617641,5.61673303119845,335.502607658549,6.02374569842278,-0.274891437,6.59907108520305,1630.5302943499,53.8658707434158,"BOOM"
"2024-05-25","Jacob Smith","Left","Schaumburg Boomers","Fastball",90.3027962098906,18.4031451230521,-7.076669839,155.45245921224,5.95722140714227,-0.232216126,6.83159712774065,2201.2982726236,82.4253136662479,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Sinker",87.7878289425545,13.5331066205779,-12.37464423,130.63918159757,4.60698990258387,-0.790129391,5.91918677389213,2298.69367828254,73.5255692291369,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.0081239908196,12.7203264875803,-8.268206827,137.932358898519,4.63303464281328,-0.708984757,5.88626076695078,2298.24202164082,65.4500704136594,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",83.7973042350461,9.85647416524783,-11.93917224,121.19835113579,4.67349799966425,-0.690131854,6.07066183300598,1504.54435031982,81.419388633188,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",81.9462763785133,7.58251485053835,-12.75643123,111.638128761411,4.53678981958806,-0.787921827,6.10651903853222,1430.74668903252,82.7196404602096,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",88.2851886657715,13.5281371459872,-9.645243821,135.90543205847,4.62566944999948,-0.761069357,6.007697096,2356.69149348589,60.7930163868483,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",88.8767029993666,12.6784964439191,-9.134712108,133.005311140169,4.60896919001593,-0.873625397,5.99038656327953,2388.87585721103,67.4499893175604,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Cutter",86.9147904227297,11.8954626827608,-6.170076262,142.257196234816,4.51953013465006,-0.642969169,6.05377616587438,2492.83882340023,44.3486788895103,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Curveball",78.3382985473094,-7.176884918,10.7220976758607,324.142588668278,4.67073245705979,-0.563909337,6.0583026019727,2446.46162561705,49.0986320641917,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.636869,13.3049438003829,-9.707204934,135.579141279795,4.595583896,-0.883445137,5.87510102148545,2346.29302179501,71.8827307587527,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.0323250353865,12.6670895046532,-8.985872382,135.214295999541,4.61524809139308,-0.667693912,5.99061776467893,2323.03832554147,68.9421507769637,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.9516263620059,13.6070363778697,-8.560072227,138.677707307586,4.58937446247102,-2.345802136,6.07403088891502,2292.67942581188,70.0654437288602,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Slider",79.0241851237437,-2.749739971,9.12067787474178,312.415281557996,4.45092359207241,-2.467899722,6.10280452620038,2554.51288289263,45.7745637894887,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Sinker",87.409753890106,13.5697938742856,-12.26027751,130.512100616721,4.49308012810116,-2.35212762,6.1393789297571,2269.19449668278,70.9002450102507,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Slider",80.7272530733325,-1.526409809,10.2199981487928,304.953805147152,4.353971362,-2.499431927,6.02097459909926,2537.6591528334,35.7442906482367,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Sinker",88.9539824361468,12.9992810783393,-11.33289426,128.826148079445,4.51761781463991,-2.332908845,5.99532162649178,2356.33785025561,63.582444467718,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.109461815395,13.8107406895787,-8.841127558,140.159612946382,4.6560176329827,-1.054329312,5.86884033539838,2351.28025698715,71.8733231705353,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",82.35248706,9.67184804023451,-14.0506171,116.63810213942,4.6164396181181,-0.848922568,6.08947697932005,1400.23792285168,84.9624545538226,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.4898210383426,14.122656833218,-8.518939765,139.907091998522,4.64158432322326,-0.800367426,5.96307835905557,2396.76053141171,71.3431213143386,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Sinker",87.6364817151599,14.2510949665955,-11.69311947,132.957443871719,4.59271399466701,-0.932521552,6.07203010178945,2325.32617216955,72.3619981483675,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Cutter",85.4144152570648,10.5312421001825,-6.129846741,137.489353605905,4.54122720302369,-0.785422455,5.93114404286348,2474.39315180292,40.5736813725096,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Sinker",87.29180136,13.6693059998396,-11.4372752,132.61975537396,4.61330554,-0.66917266,6.00804480113774,2372.54236107376,67.8427336413829,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",82.81704509,8.27811315092613,-9.270442284,121.966021450704,4.60550424461558,-0.911434055,6.6526360886131,1512.98899791522,68.46175885,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",82.0406805896333,9.15783099860442,-7.880926379,128.075373003548,4.58544373412063,-0.783665788,6.00650857046812,1381.61390433689,65.8407222368835,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",86.5839487341704,13.8483497130418,-8.441156173,138.181673978043,4.65427657600927,-2.196117663,5.84605768901182,2353.88223296334,67.2572214636528,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Slider",79.1125933677661,-1.252445047,8.280655311,306.00401748089,4.413888093,-2.301008887,6.035855038,2433.99157447539,38.4963641956617,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",86.1624051186105,13.7580134791003,-9.501107166,135.951594518993,4.63552583725506,-0.826649844,5.8837905829308,2295.39355386109,71.8615099763457,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Sinker",86.5911565579834,13.8083178837668,-10.76060326,133.615172726447,4.61836369480494,-0.662257275,5.82568826250469,2253.96882437735,75.4947060941071,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Cutter",85.7603107033609,10.1338538147931,-7.777137612,129.4658041,4.55046415186603,-0.819188985,5.90482931290374,2488.00637608414,44.9855650703664,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Slider",74.777404621224,-4.50029236,9.711765197,308.884043229624,4.70887840591344,-0.670281545,5.90580698707212,2268.4752554915,50.84224572126,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",81.87932189,10.4408287659159,-12.98801234,120.957923272895,4.65396254806834,-0.770075429,6.14070169786381,1390.07262900448,89.2754760437563,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Cutter",85.6523370446779,12.7305847718231,-5.632248691,145.011332302396,8.7586862806855,0.034031554,6.000000192,2447.46194591527,56.4449173175792,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Curveball",76.5894978576046,-5.328706175,12.0960845383135,308.560251176987,4.51377012881286,-0.781514224,5.98240395262548,2481.82688230264,58.1301911233014,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",81.2818188450692,9.33168701828944,-10.79981514,122.22257861536,4.48686868716752,-0.793533355,6.037824555,1440.79047132021,76.6707147127375,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",82.2594267736219,8.58130143074955,-9.661525263,121.362023528073,4.533990003,-0.753611413,6.0527623089789,1397.25660650261,72.2032594285371,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",86.921488535782,14.4507778912413,-9.743416056,136.952611653705,4.59804952540878,-0.65809278,6.01008992362885,2233.02394563829,76.14071626,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",81.932600524581,9.96784365369211,-10.0900456,124.63255299444,4.55616260887849,-0.798936816,6.01451536516578,1482.07247513191,75.0360783632644,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",82.3911968001511,8.23870806834491,-10.0218892,120.337078475896,4.55986260344739,-0.869313122,5.86339210899546,1475.7804162723,57.8894336908762,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Cutter",85.3851673830021,11.3218630918361,-5.752360084,140.852925854657,4.43540649597856,-0.896042953,5.91364081931665,2201.87880278767,54.6455578188233,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Slider",78.4143037634691,-1.17771708,10.8565869505388,289.620011906609,4.34188354197625,-1.042919087,5.60888629832321,2121.178057,48.4848301622584,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.2960699796055,14.8084969552719,-10.60848734,135.889709861335,4.57831744829263,-0.734241901,5.90459772648936,2257.74687726231,78.2697758753191,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",82.9112461020718,11.038919397611,-10.83750462,126.842268913422,4.58568642091629,-0.736254383,6.1073725650217,1505.91132350576,80.7697612249542,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",,,,,,,,,,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.2229679981887,13.5727180271069,-9.389690336,135.699635444643,4.56472442138789,-0.689260407,6.08394494161623,2283.0504559227,72.2213177953068,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",83.2005681806911,11.1330240040075,-9.907611225,129.545667310933,4.50433117675594,-0.788975388,5.98710851918903,1483.08992336708,78.9227074030008,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",82.313088061661,10.9600080746261,-10.94782945,125.917510603696,4.57699464335362,-0.785816531,6.08536655262999,1404.98222150952,75.3804511358567,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",86.67165707,15.0664965850469,-9.414094846,139.9222038,4.63786701749223,-0.690983024,6.10415396320772,2274.8524482227,76.5438968044206,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",81.9391967404963,11.1048575166972,-11.20031458,126.739036196984,4.59587956529587,-0.745666758,6.04260172446241,1314.67678302756,85.9811685335385,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",83.62273279,10.4168318421646,-8.934974147,129.607775065924,4.52720482401885,-0.709977506,6.30953600519383,1220.35691630085,78.7317809084756,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Slider",78.8042787187567,-1.940627504,8.82497638945429,308.6003505,4.42226633,-2.232481668,5.89725675269041,2384.03429663382,31.140610459739,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Sinker",86.8264362368087,14.0554847529727,-10.88577968,132.80866948542,4.48831426756975,-2.194543102,5.99416382993627,2320.12492428209,75.4191482330544,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.01612223,14.6316124578776,-9.421384617,137.505029685118,4.50247505622586,-2.196884854,5.93527297995895,2254.77461068991,74.4588729119954,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.34208377,14.2694729817784,-10.01436137,135.607895103511,4.51598520685329,-2.100529823,5.96408443803862,2267.2065195477,74.1936035120701,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.0276063831978,15.0458774353741,-9.486250587,139.055875638458,4.62314467688424,-0.773777097,6.00816935550095,2304.52890958802,77.4082467384755,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Curveball",76.5494103711531,-6.968424515,12.179215297213,311.62724624101,4.53058732441921,-0.880574024,5.95711516866463,2540.48033905752,62.0269509164063,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",83.4169306358563,10.5437335742892,-10.47152307,125.263619030656,4.56674096076302,-0.784430289,6.164678453,1412.46357700569,80.605555229526,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Slider",78.3097622649739,-3.353281694,12.2412839832964,298.756795323091,4.33120419372494,-0.994348051,5.91084367149731,2397.35285480821,45.1867521944054,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",87.2865279963241,13.6194499202655,-9.149948699,137.589074755642,4.59225211986638,-0.717836929,5.98780715220799,2161.19115586238,73.2736759563013,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",82.4608770762026,9.47426556988837,-10.74140351,121.891648532888,4.52833623198892,-0.892472415,6.15370943449394,1530.70647027764,74.1447222873723,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Slider",75.24552438,-4.706662465,12.1058119865706,306.0156006,4.65119927467139,-0.69378409,5.80102668688723,2366.39017825432,45.3624773500877,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",81.0571561943041,11.3013232616873,-10.13523662,128.300429610148,4.56732338229735,-0.802864701,6.09596979155317,1438.44004955883,79.04120545,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",86.7341755612296,14.2349791657833,-8.57284785,138.486770012803,4.61539269340549,-0.797186783,6.00652491430119,2346.51483813336,71.2399003367177,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",83.19381669,12.2287770804734,-8.611702776,133.727709366694,4.57094098047347,-0.89669815,5.48859946793889,1507.09662333972,74.176735662901,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Curveball",77.5889075006177,-6.334871119,11.2136277900673,313.754380023429,4.48918094229808,-0.724857077,5.93000374166192,2529.93268416477,57.9808624455176,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",82.4732580029797,11.4129322686255,-11.85137629,126.0915629,4.54835549379759,-0.806506768,6.06929265523891,1452.48882836531,86.2568662225617,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",82.81202372,11.0337805758538,-9.756965459,129.802028552961,4.56807382516785,-0.889818934,6.01862319302378,1510.17170483222,75.5250402309202,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",86.177368125194,14.9976154712788,-8.91522731,140.0064496,4.55384848207433,-2.388604203,5.999398307,2340.02371439914,73.3102314613659,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Curveball",78.0982771679782,-5.491297137,10.3854402279121,315.8541591,4.38593647750681,-2.522618037,5.63508074803654,2612.46259224,44.50567337,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Curveball",76.2962530802788,-5.561666162,11.768132947576,308.027257822979,4.55953827332163,-0.785108546,5.94611892250582,2441.24434160389,47.6928495823475,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",83.0943435742906,11.9235314574284,-9.929383634,130.750842396717,4.49500159981103,-0.909608035,6.15359956604703,1350.52734271634,84.1722245183875,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Curveball",75.7271628,-5.493205408,11.1527818611176,309.294586742337,4.64136221529593,-0.805002286,5.95903406588674,2458.93692373917,56.5348822299321,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",82.1148326937874,10.8891815104692,-10.77104771,127.382220574871,4.53171204410714,-0.822523727,6.0635778302846,1362.27044669516,73.1739316907701,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",82.4454351238729,14.0641559885997,-9.239501338,139.227092748664,4.6763812681826,-0.793999118,5.9432252230454,2268.88910772377,60.2314864070819,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Curveball",73.7416371385244,-7.691581387,12.336901639032,315.467626061683,4.68693477635264,-0.647057432,6.11172630117435,2417.59747807321,56.70349034,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Sinker",83.0925195266727,13.9746388542065,-10.9818144,133.904196798898,4.58105450347146,-0.947557938,5.196490819,2243.09583275991,64.6325307420894,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Sinker",83.7729447053508,14.3750062324419,-11.49528283,131.850384895139,4.60537990039781,-2.300999233,6.21160701599913,2226.5849011933,68.8143871212076,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Slider",75.7386498922055,-2.706612286,9.54011651825636,309.643061854073,4.50372284818582,-2.278801887,6.17423537646412,2396.5213231523,36.1385301341306,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Sinker",83.4701348137711,13.8905834128191,-11.73209617,131.650311594949,4.60662076187891,-0.802562927,6.03111995104535,2273.57508000501,68.6667256222319,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Slider",72.9148025664897,-4.433751879,10.0219884808254,310.141284212896,4.74019566107174,-0.78634113,5.90567089244109,2256.10922136586,52.1080841080094,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Curveball",73.61262637,-5.727069716,11.7334473920259,308.301444832624,4.5478078,-0.97772873,5.98090011620551,2253.868291,59.3771323739043,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",79.7396594326065,9.98262261232787,-8.070635634,129.778005829699,4.65634904549192,-0.734609706,6.03487222997779,1376.46780023072,68.7706909584133,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",83.9669954104733,,,,4.62037592419121,-0.749103954,6.01116182612932,,,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",80.1257513950671,10.3442656099306,-10.79136457,124.055186918907,4.64506012333664,-0.813545599,6.192104736,1432.59358195874,78.7505487332241,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",83.2688604973638,,,,4.49244231484267,-0.943495824,6.03253238002535,,,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Fastball",82.1420152005719,,,,4.43004197500134,-0.914793984,6.0227022169149,,34.2178263992004,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",80.0059578923185,8.30295514769404,-10.98728837,118.123257638625,4.533753625,-0.895938933,6.11499744054554,1454.99449593998,74.6580461643877,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Curveball",75.9337152016303,-5.673718915,9.449670281213,315.588222028259,4.59434519600798,-0.836135442,5.97488537429123,2432.24168601707,52.6255376574909,"BOOM"
"2024-05-26","John Wilson","Left","Schaumburg Boomers","Changeup",81.102409577942,9.17838582072002,-10.65623418,121.370803928663,4.53969656957087,-0.941937698,6.05006402418202,1370.16672545024,76.1742555414334,"BOOM"
